rowid,kepid,tce_plnt_num,tce_delivname,rowupdate,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_time0bk,tce_time0,tce_ror,tce_dor,tce_incl,tce_impact,tce_duration,tce_ingress,tce_depth,tce_eccen,tce_longp,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof1,tce_dof2,tce_chisq1,tce_chisq2,tce_prad,tce_sma,tce_eqt,tce_nkoi,tce_ioflag,tce_quarters,tce_steff,tce_slogg,tce_smet,tce_sradius,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_max_sngle_ev,tce_max_mult_ev,tce_minmes,tce_mesmad,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,tce_fwm_stat,tce_fwm_sra,tce_fwm_sdec,tce_fwm_srao,tce_fwm_sdeco,tce_fwm_prao,tce_fwm_pdeco,tce_dicco_mra,tce_dicco_mdec,tce_dicco_msky,tce_dicco_fra,tce_dicco_fdec,tce_dicco_fsky,tce_dikco_mra,tce_dikco_mdec,tce_dikco_msky,tce_dikco_fra,tce_dikco_fdec,tce_dikco_fsky,av_vf_pc,av_vf_afp,av_vf_ntp,av_pp_pc,av_pp_afp,av_pp_ntp,av_training_set,av_pred_class,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd
19334,12554634,1,q1_q17_dr24_tce,15-JAN-2015,012/012554/012554634/dv/kplr012554634-001-20141002224145_dvs.pdf,012/012554/012554634/dv/kplr012554634-20141002224145_dvr.pdf,2.049580,132.331,2.45497e+06,1.29777550000e-02,14.6004970,88.450,3.9610000e-01,0.9998,1.5160000e-02,1.9610000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.5566604,-0.2082362,0.8463934,-0.4179974,657,mandel-agol_geometric_transit_model,1,1.1540000e+01,7.640e+03,9.570e+03,1.041e+01,8.450e+03,649,5.011e+03,8.91300e+02,1.1130000,0.030160,1.21e+03,1,,11111111111111111000000000000000,5361.00,4.59,-0.100,0.786,PHO1,KIC0,KIC0,DSEP,6.034e+00,1.049e+01,-2.4950e+00,0.66700,2.3260000e-02,1.5730e+01,1.1000000e+00,2.3790000e-01,2.05410000e+01,19.278719,51.563129,-1.6060000e+00,2.1200000e+00,3.4830000e-04,-3.7780000e-04,7.41060000e-01,6.36370000e-01,9.76800000e-01,0,0,0,8.11120000e-01,5.53310000e-01,0.9818700,0,0,0,84.4647,13.6988,1.8364,88.7205,6.8193,4.4602,PC,PC,1.97515046660000e-22,7.65944400e+00,-1.6192380000e-01,1.10129600e+00
19337,12557548,1,q1_q17_dr24_tce,15-JAN-2015,012/012557/012557548/dv/kplr012557548-001-20141002224145_dvs.pdf,012/012557/012557548/dv/kplr012557548-20141002224145_dvr.pdf,0.653553,132.057,2.45497e+06,6.29637080000e-02,2.8717771,71.550,9.0870000e-01,0.9589,2.6220000e-01,2.8850000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.6577096,-0.7162200,1.4523408,-0.5638252,2040,mandel-agol_geometric_transit_model,1,1.2770000e+02,2.822e+04,2.911e+04,1.282e+02,2.608e+04,2005,1.082e+05,4.24800e+04,4.5350000,0.012870,1.44e+03,1,,11111111111111111000000000000000,4550.00,4.62,-0.180,0.660,PHO1,KIC0,KIC0,DSEP,2.325e+01,1.560e+02,-3.7090e+00,1.02400,4.7420000e-01,1.5240e+02,8.1850000e-01,2.3770000e-02,4.57810000e+01,19.397752,51.505041,1.2950000e-01,1.1570000e+00,-6.7140000e-04,-3.5100000e-04,1.10950000e-02,-1.69550000e-02,2.02630000e-02,0,0,0,-4.07890000e-02,1.89550000e-01,0.1938900,0,0,0,27.2872,62.7670,9.9458,20.2354,63.0806,16.6840,PC,AFP,0.00000000000000e+00,8.16289600e+00,-2.4258810000e-01,1.18051200e+00
19340,12885212,2,q1_q17_dr24_tce,15-JAN-2015,012/012885/012885212/dv/kplr012885212-002-20141002224145_dvs.pdf,012/012885/012885212/dv/kplr012885212-20141002224145_dvr.pdf,95.907100,226.913,2.45506e+06,2.96552530000e-02,145.5860100,89.730,6.8890000e-01,3.8510,2.0590000e-01,9.2820000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.5597522,-0.4235442,1.2063414,-0.5479208,12,mandel-agol_geometric_transit_model,1,9.2360000e+00,3.516e+02,4.154e+02,1.084e+01,1.300e+02,9,5.549e+01,4.68100e+00,2.1130000,0.365800,2.88e+02,2,,11111111111111111000000000000000,4893.00,4.66,-0.380,0.653,PHO1,KIC0,KIC0,DSEP,4.158e+00,8.899e+00,-3.6960e+00,0.73290,1.0440000e+00,1.2140e+01,1.0380000e+00,4.1530000e-01,1.48450000e+01,19.344936,52.220388,-2.1430000e+00,1.7310000e-01,2.1660000e-03,7.4020000e-04,3.47100000e-01,-2.85520000e-01,4.49440000e-01,0,0,0,4.67410000e-01,-1.27940000e-02,0.4675800,0,0,0,54.7597,31.5574,13.6829,58.3038,23.3564,18.3398,PC,PC,3.21026684020000e-14,8.40659000e+00,-9.2057040000e-01,1.30944300e+00
19347,12600735,1,q1_q17_dr24_tce,15-JAN-2015,012/012600/012600735/dv/kplr012600735-001-20141002224145_dvs.pdf,012/012600/012600735/dv/kplr012600735-20141002224145_dvr.pdf,21.300200,147.105,2.45498e+06,2.34751090000e-02,40.6051920,89.890,7.5940000e-02,4.0900,9.4350000e-02,6.5210000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3408460,0.7654668,-0.5785832,0.1628440,65,mandel-agol_geometric_transit_model,1,5.2090000e+01,1.965e+03,2.468e+03,5.787e+01,8.320e+02,63,4.826e+02,9.63000e+01,2.8560000,0.154100,7.53e+02,1,,11111111111111111000000000000000,6343.00,4.38,-0.160,1.115,PHO1,KIC0,KIC0,DSEP,9.231e+00,4.973e+01,-3.1630e+00,0.72080,1.2570000e+00,6.9000e+01,1.0470000e+00,6.3590000e-02,4.88110000e+00,19.300049,51.685957,1.3360000e-01,8.1650000e-01,-1.7590000e-04,-1.1290000e-04,-3.41750000e-02,2.32590000e-01,2.35080000e-01,0,0,0,-1.35210000e-01,2.24110000e-01,0.2617400,0,0,0,98.9181,1.0701,0.0118,99.6351,0.3649,0.0000,PC,PC,0.00000000000000e+00,7.33737600e+00,-4.6953430000e-02,1.03904200e+00
19350,12602314,1,q1_q17_dr24_tce,15-JAN-2015,012/012602/012602314/dv/kplr012602314-001-20141002224145_dvs.pdf,012/012602/012602314/dv/kplr012602314-20141002224145_dvr.pdf,1.406980,131.626,2.45496e+06,1.33516170000e-02,3.7954428,76.320,8.9780000e-01,1.3310,8.5850000e-02,1.4380000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.6350326,-0.4874270,1.1740406,-0.5185966,948,mandel-agol_geometric_transit_model,1,1.5550000e+01,1.156e+04,1.390e+04,1.763e+01,1.210e+04,930,8.436e+03,1.16300e+03,1.2090000,0.023100,1.37e+03,1,,11111111111111111000000000000000,5179.00,4.52,0.070,0.830,PHO1,KIC0,KIC0,DSEP,5.857e+00,1.647e+01,-3.5100e+00,0.83940,2.5590000e-01,1.9610e+01,9.4470000e-01,2.1320000e-01,5.37660000e+01,19.362184,51.627372,-1.0620000e+00,4.7950000e+00,1.4710000e-04,-5.2580000e-04,1.35990000e-01,6.91660000e-01,7.04910000e-01,0,0,0,1.37740000e-01,9.24830000e-01,0.9350300,0,0,0,45.1848,53.9521,0.8631,38.3719,54.5727,7.0554,PC,AFP,4.48044029330000e-52,7.55249600e+00,-3.1207360000e-01,1.10821500e+00
19354,12602568,1,q1_q17_dr24_tce,15-JAN-2015,012/012602/012602568/dv/kplr012602568-001-20141002224145_dvs.pdf,012/012602/012602568/dv/kplr012602568-20141002224145_dvr.pdf,8.047270,137.207,2.45497e+06,2.07717900000e-02,12.3054730,87.560,5.2420000e-01,4.3760,1.2190000e-01,4.8560000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4011956,0.4223416,-0.0114496,-0.0889880,166,mandel-agol_geometric_transit_model,1,3.3000000e+01,5.467e+03,6.784e+03,3.430e+01,2.119e+03,162,1.260e+03,1.82500e+02,1.9200000,0.076920,8.54e+02,1,,11111111111111111000000000000000,5835.00,4.55,-0.240,0.847,PHO1,KIC0,KIC0,DSEP,6.664e+00,3.176e+01,-3.8950e+00,0.63800,7.1330000e-01,4.9780e+01,1.0390000e+00,1.2260000e-01,8.51780000e+00,19.372438,51.696240,-5.8790000e-01,1.5100000e+00,1.7650000e-04,-2.7220000e-04,5.71010000e-02,1.25820000e-01,1.38170000e-01,0,0,0,-1.19830000e-01,9.62460000e-02,0.1537000,0,0,0,99.4767,0.5144,0.0089,99.7857,0.2143,0.0000,PC,PC,2.05096356430000e-207,7.27421100e+00,-9.2339280000e-02,1.03719700e+00
19368,12644822,1,q1_q17_dr24_tce,15-JAN-2015,012/012644/012644822/dv/kplr012644822-001-20141002224145_dvs.pdf,012/012644/012644822/dv/kplr012644822-20141002224145_dvr.pdf,12.611900,143.057,2.45498e+06,7.59766340000e-02,15.8534080,87.670,6.4510000e-01,5.2340,6.0430000e-01,6.2050000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.4947456,0.1234072,0.3583004,-0.2313888,104,mandel-agol_geometric_transit_model,1,2.1410000e+02,4.013e+03,4.773e+03,2.803e+02,1.313e+03,100,1.012e+04,3.30900e+02,7.6190000,0.105800,7.54e+02,1,,11111111111111111000000000000000,5795.00,4.51,-0.020,0.919,PHO1,KIC0,KIC0,DSEP,3.852e+01,2.179e+02,-2.2080e+00,0.57470,1.1860000e+00,3.7920e+02,9.8260000e-01,1.0130000e-02,1.56480000e+02,19.274142,51.737696,-1.8650000e-01,1.1380000e+00,1.1850000e-03,1.5900000e-03,-6.63340000e-02,-5.82220000e-02,8.82610000e-02,0,0,0,-3.19900000e-02,-1.67460000e-02,0.0361080,0,0,0,85.0891,14.8028,0.1082,91.0495,7.6117,1.3388,PC,PC,0.00000000000000e+00,7.80188200e+00,-1.1975200000e-01,1.11388300e+00
19369,12645057,1,q1_q17_dr24_tce,15-JAN-2015,012/012645/012645057/dv/kplr012645057-001-20141002224145_dvs.pdf,012/012645/012645057/dv/kplr012645057-20141002224145_dvr.pdf,6.830070,135.759,2.45497e+06,1.24271580000e-02,16.7394050,90.000,1.0600000e-03,3.1560,3.8740000e-02,1.8550000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3491792,0.5840906,-0.2085586,-0.0121594,196,mandel-agol_geometric_transit_model,1,1.1940000e+01,4.944e+03,5.949e+03,1.290e+01,2.522e+03,193,1.611e+03,2.88200e+02,1.0970000,0.067760,8.87e+02,1,,11111111111111111000000000000000,5817.00,4.57,-0.380,0.809,PHO1,KIC0,KIC0,DSEP,5.012e+00,1.141e+01,-2.6250e+00,0.79810,3.2940000e-01,1.4300e+01,1.0460000e+00,2.3000000e-01,5.71040000e+00,19.284394,51.751517,-2.3440000e+00,1.0680000e+00,3.1910000e-04,1.5390000e-06,5.11120000e-01,2.78200000e-02,5.11870000e-01,0,0,0,5.21460000e-01,1.53490000e-01,0.5435800,0,0,0,89.5882,8.6111,1.8008,93.2067,4.0191,2.7742,PC,PC,5.10015058610000e-27,7.56337600e+00,-3.5541040000e-02,1.06992100e+00
19375,12647577,1,q1_q17_dr24_tce,15-JAN-2015,012/012647/012647577/dv/kplr012647577-001-20141002224145_dvs.pdf,012/012647/012647577/dv/kplr012647577-20141002224145_dvr.pdf,12.636100,134.466,2.45497e+06,1.10005940000e-02,20.2918070,88.170,6.4920000e-01,3.6870,6.8800000e-02,1.2990000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4553686,0.2370078,0.2282922,-0.1829692,106,mandel-agol_geometric_transit_model,1,1.1040000e+01,3.209e+03,3.757e+03,1.219e+01,1.352e+03,103,8.631e+02,1.68500e+02,1.0410000,0.104300,7.33e+02,1,,11111111111111111000000000000000,5766.00,4.54,-0.140,0.867,PHO1,KIC0,KIC0,DSEP,5.080e+00,1.083e+01,-2.8040e+00,0.66020,3.9000000e-01,1.6400e+01,1.0200000e+00,2.5900000e-01,1.63030000e+01,19.382239,51.771129,-1.6700000e+00,6.0960000e-01,3.4470000e-04,7.9240000e-05,8.12080000e-02,8.06510000e-02,1.14450000e-01,0,0,0,2.23330000e-01,1.85050000e-01,0.2900300,0,0,0,96.0650,3.0197,0.9153,98.6674,0.9103,0.4222,PC,PC,1.53073778150000e-24,7.54187100e+00,-1.1300100000e-01,1.07701500e+00
19383,12735740,1,q1_q17_dr24_tce,15-JAN-2015,012/012735/012735740/dv/kplr012735740-001-20141002224145_dvs.pdf,012/012735/012735740/dv/kplr012735740-20141002224145_dvr.pdf,282.526000,363.072,2.45520e+06,9.04584710000e-02,208.5622500,89.910,3.1060000e-01,10.8200,9.8480000e-01,9.7530000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.5181612,0.0250380,0.4969036,-0.2871964,5,mandel-agol_geometric_transit_model,1,4.7950000e+02,4.097e+02,4.993e+02,9.487e+02,6.500e+01,4,9.446e+02,4.18100e+01,9.0120000,0.835700,2.64e+02,1,,11111111111111111000000000000000,5725.00,4.51,0.000,0.913,SPE59,SPE59,SPE59,DSEP,2.466e+02,5.049e+02,-3.3300e+00,0.67280,2.1400000e-01,7.5050e+02,9.4970000e-01,6.5950000e-03,9.01520000e+00,19.317573,51.962690,-8.2770000e-03,3.2440000e-01,3.0290000e-04,1.2800000e-04,-8.20190000e-03,4.87040000e-02,4.93890000e-02,0,0,0,1.41850000e-02,3.26870000e-01,0.3271700,0,0,0,88.5770,10.9556,0.4674,93.3906,5.2873,1.3221,PC,PC,0.00000000000000e+00,8.04982200e+00,-1.1288080000e+00,1.28686400e+00
19384,12735830,1,q1_q17_dr24_tce,15-JAN-2015,012/012735/012735830/dv/kplr012735830-001-20141002224145_dvs.pdf,012/012735/012735830/dv/kplr012735830-20141002224145_dvr.pdf,31.827700,134.596,2.45497e+06,2.09839170000e-02,151.6836200,89.880,3.2980000e-01,1.5490,3.5630000e-02,5.4260000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.6294488,-0.6419368,1.4094648,-0.5798640,43,mandel-agol_geometric_transit_model,1,1.7570000e+01,5.523e+02,6.209e+02,1.630e+01,5.590e+02,42,3.197e+02,9.29300e+01,1.5710000,0.172100,4.14e+02,1,,11111111111111111000000000000000,4702.00,4.59,-0.220,0.686,PHO1,KIC0,KIC0,DSEP,7.978e+00,1.434e+01,-3.3050e+00,0.73320,1.0680000e-01,1.9560e+01,1.2250000e+00,2.3050000e-01,1.91770000e+01,19.321257,51.904680,-1.0760000e+00,-6.1360000e-01,5.9320000e-04,8.8880000e-04,-3.99410000e-01,1.08680000e-01,4.13930000e-01,0,0,0,-2.90300000e-01,3.14280000e-01,0.4278400,0,0,0,96.6630,2.7710,0.5660,98.7813,0.8294,0.3893,PC,PC,2.15285541920000e-38,7.82870900e+00,-1.6933250000e-01,1.12442100e+00
19400,12021625,1,q1_q17_dr24_tce,15-JAN-2015,012/012021/012021625/dv/kplr012021625-001-20141002224145_dvs.pdf,012/012021/012021625/dv/kplr012021625-20141002224145_dvr.pdf,15.931500,141.811,2.45497e+06,2.16296300000e-02,49.8838800,89.900,8.6530000e-02,2.4840,5.2970000e-02,5.7310000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4491744,0.1095730,0.4966522,-0.3027974,83,mandel-agol_geometric_transit_model,1,1.4130000e+01,1.589e+03,1.964e+03,1.460e+01,1.053e+03,80,5.306e+02,1.05900e+02,1.7490000,0.114000,6.06e+02,1,,11111111111111111000000000000000,5385.00,4.59,-0.380,0.741,PHO1,KIC0,KIC0,DSEP,5.749e+00,1.314e+01,-3.0820e+00,0.72450,4.1220000e-02,1.8140e+01,1.0750000e+00,2.3450000e-01,5.79320000e+00,19.734014,50.498424,1.7980000e+00,1.5860000e-01,-6.3010000e-04,2.1270000e-04,1.56450000e-02,-9.35300000e-02,9.48300000e-02,0,0,0,8.52280000e-02,1.52740000e-02,0.0865860,0,0,0,99.3396,0.6339,0.0265,99.7585,0.2415,0.0000,PC,PC,2.79389434950000e-36,7.44019200e+00,-4.0314990000e-02,1.05270000e+00
19401,12070811,1,q1_q17_dr24_tce,15-JAN-2015,012/012070/012070811/dv/kplr012070811-001-20141002224145_dvs.pdf,012/012070/012070811/dv/kplr012070811-20141002224145_dvr.pdf,12.393600,141.568,2.45497e+06,2.96957130000e-02,19.2149390,87.830,7.2730000e-01,3.5920,2.1320000e-01,9.0420000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3916036,0.3630912,0.1377832,-0.1593700,107,mandel-agol_geometric_transit_model,1,3.4690000e+01,2.915e+03,3.555e+03,3.677e+01,1.391e+03,106,8.019e+02,1.49200e+02,2.4370000,0.097720,6.80e+02,1,,11111111111111111000000000000000,5557.00,4.59,-0.420,0.752,PHO1,KIC0,KIC0,DSEP,6.498e+00,3.268e+01,-3.0070e+00,0.68770,4.9830000e-04,4.7520e+01,1.0620000e+00,9.2010000e-02,6.89090000e+00,19.734748,50.567969,-2.7070000e-01,6.7930000e-01,5.5730000e-04,-1.4710000e-04,-1.87950000e-01,-1.15870000e-02,1.88310000e-01,0,0,0,-1.82040000e-01,1.16040000e-01,0.2158800,0,0,0,99.5242,0.4758,0.0000,99.7902,0.2098,0.0000,PC,PC,1.64749755710000e-209,7.46427700e+00,-7.2876140000e-02,1.06102400e+00
19405,12120307,2,q1_q17_dr24_tce,15-JAN-2015,012/012120/012120307/dv/kplr012120307-002-20141002224145_dvs.pdf,012/012120/012120307/dv/kplr012120307-20141002224145_dvr.pdf,12.130600,139.908,2.45497e+06,1.37730950000e-02,25.1819780,89.340,2.9190000e-01,3.5730,5.2990000e-02,2.2040000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3494936,0.7646544,-0.6032592,0.1777060,106,mandel-agol_geometric_transit_model,1,1.3480000e+01,3.004e+03,3.620e+03,1.445e+01,1.326e+03,101,6.683e+02,1.22300e+02,1.7340000,0.108200,9.26e+02,3,,11111111111111111000000000000000,6426.00,4.37,-0.120,1.154,PHO1,KIC0,KIC0,DSEP,3.729e+00,1.279e+01,-2.4350e+00,0.68690,7.3700000e-02,1.8620e+01,1.0540000e+00,1.9030000e-01,8.61610000e+00,19.753523,50.672393,2.0140000e+00,2.6200000e-01,-3.3790000e-04,4.0340000e-05,2.77190000e-01,-4.63250000e-01,5.39850000e-01,0,0,0,2.06440000e-01,-4.49630000e-01,0.4947600,0,0,0,97.1437,2.5406,0.3157,98.9062,0.7587,0.3350,PC,PC,4.70752086280000e-36,7.18021400e+00,-2.4021710000e-01,1.04414200e+00
19406,12120307,3,q1_q17_dr24_tce,15-JAN-2015,012/012120/012120307/dv/kplr012120307-003-20141002224145_dvs.pdf,012/012120/012120307/dv/kplr012120307-20141002224145_dvr.pdf,5.613630,131.809,2.45496e+06,1.20565800000e-02,11.1073530,86.650,6.4980000e-01,2.9960,6.1240000e-02,1.5460000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3494936,0.7646544,-0.6032592,0.1777060,223,mandel-agol_geometric_transit_model,1,1.3280000e+01,5.080e+03,6.186e+03,1.444e+01,2.795e+03,214,1.610e+03,3.27900e+02,1.5180000,0.064710,1.20e+03,3,,11111111111111111000000000000000,6426.00,4.37,-0.120,1.154,PHO1,KIC0,KIC0,DSEP,3.591e+00,1.221e+01,-3.0350e+00,0.62090,2.0160000e+00,1.9670e+01,1.0880000e+00,2.4850000e-01,2.83940000e+00,19.753505,50.672406,1.4020000e+00,3.0830000e-01,-1.4240000e-04,2.1140000e-05,-2.39100000e-01,3.09670000e-01,3.91230000e-01,0,0,0,-2.62350000e-01,3.44220000e-01,0.4328000,0,0,0,99.0652,0.8261,0.1087,99.5903,0.2946,0.1151,PC,PC,4.25807957650000e-31,7.45410800e+00,-1.5965190000e-01,1.07233700e+00
19407,12120484,1,q1_q17_dr24_tce,15-JAN-2015,012/012120/012120484/dv/kplr012120484-001-20141002224145_dvs.pdf,012/012120/012120484/dv/kplr012120484-20141002224145_dvr.pdf,17.292300,135.758,2.45497e+06,1.40621290000e-02,12.9512150,86.680,7.4960000e-01,6.9660,2.1670000e-01,2.0000000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3257968,0.7584144,-0.5197040,0.1279912,81,mandel-agol_geometric_transit_model,1,1.9510000e+01,4.161e+03,4.970e+03,2.537e+01,1.014e+03,77,6.302e+02,1.57500e+02,1.4720000,0.132300,7.35e+02,1,,11111111111111111000000000000000,6184.00,4.49,-0.260,0.959,PHO1,KIC0,KIC0,DSEP,4.549e+00,1.899e+01,-3.0010e+00,0.59770,1.4840000e+00,3.1780e+01,1.0280000e+00,1.5800000e-01,2.24160000e+00,19.758480,50.621591,6.5380000e-01,4.3650000e-01,-1.0550000e-04,-2.6980000e-05,5.61890000e-01,5.71590000e-01,8.01520000e-01,0,0,0,4.56280000e-01,5.89720000e-01,0.7456300,0,0,0,99.5096,0.4875,0.0030,99.7894,0.2106,0.0000,PC,PC,1.91893051540000e-75,7.34034300e+00,-2.7192710000e-02,1.03694100e+00
19410,12208631,1,q1_q17_dr24_tce,15-JAN-2015,012/012208/012208631/dv/kplr012208631-001-20141002224145_dvs.pdf,012/012208/012208631/dv/kplr012208631-20141002224145_dvr.pdf,53.357700,138.388,2.45497e+06,2.72687190000e-02,59.4821030,89.530,4.9270000e-01,6.1770,2.1470000e-01,8.4690000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4758078,0.2169082,0.2202532,-0.1750456,19,mandel-agol_geometric_transit_model,1,1.9070000e+01,9.089e+02,1.085e+03,2.242e+01,2.340e+02,17,1.311e+02,2.04200e+01,2.8000000,0.280500,4.76e+02,2,,00011111111111111000000000000000,5893.00,4.50,0.000,0.941,KIC0,KIC0,KIC0,DSEP,8.645e+00,1.715e+01,-2.9230e+00,0.74610,8.1200000e-02,2.2990e+01,1.1120000e+00,1.7040000e-01,7.10520000e+01,19.436629,50.826004,-2.4220000e+00,1.4190000e+00,-1.2600000e-03,4.0260000e-04,5.56520000e+00,-1.61930000e+00,5.79600000e+00,0,0,0,-3.48170000e-02,-5.22750000e-02,0.0628080,0,0,0,87.8740,10.9883,1.1376,93.1604,5.3345,1.5051,PC,PC,1.43798277270000e-58,7.45103500e+00,-2.3333750000e-01,1.08047000e+00
19413,12265786,1,q1_q17_dr24_tce,15-JAN-2015,012/012265/012265786/dv/kplr012265786-001-20141002224145_dvs.pdf,012/012265/012265786/dv/kplr012265786-20141002224145_dvr.pdf,0.597009,131.720,2.45496e+06,1.02417500000e-02,4.2442065,85.950,3.0000000e-01,1.0370,1.1540000e-02,1.2600000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4948588,-0.2035350,0.9667614,-0.4788700,2236,mandel-agol_geometric_transit_model,1,1.2720000e+01,2.695e+04,3.272e+04,1.259e+01,2.881e+04,2215,2.264e+04,3.23500e+03,0.7074000,0.012310,1.58e+03,1,,11111111111111111000000000000000,4985.00,4.68,-0.500,0.633,PHO1,KIC0,KIC0,DSEP,6.668e+00,1.176e+01,-2.5790e+00,0.71240,3.1500000e-06,1.6510e+01,1.0810000e+00,2.1920000e-01,1.53110000e+01,19.694339,50.979740,6.5530000e-01,2.6280000e+00,-1.4080000e-05,-3.3040000e-04,5.71830000e-01,2.63140000e-02,5.72430000e-01,0,0,0,7.71940000e-01,3.74210000e-02,0.7728500,0,0,0,44.6208,39.4920,15.8872,42.2167,35.1978,22.5855,PC,PC,2.35455960920000e-25,7.95067200e+00,-5.5014370000e-01,1.19114500e+00
19414,12266636,1,q1_q17_dr24_tce,15-JAN-2015,012/012266/012266636/dv/kplr012266636-001-20141002224145_dvs.pdf,012/012266/012266636/dv/kplr012266636-20141002224145_dvr.pdf,33.385600,148.927,2.45498e+06,2.14685340000e-02,50.6418080,89.690,2.7720000e-01,4.9510,1.1250000e-01,5.4890000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4691920,0.2253092,0.2189754,-0.1743110,39,mandel-agol_geometric_transit_model,1,3.3910000e+01,1.470e+03,1.778e+03,3.823e+01,5.070e+02,38,3.168e+02,8.36300e+01,2.3940000,0.201100,5.80e+02,2,,11111111111111111000000000000000,5833.00,4.41,-0.040,1.022,PHO1,KIC0,KIC0,DSEP,8.288e+00,3.321e+01,-3.2630e+00,0.75750,2.7310000e+00,4.3840e+01,1.0210000e+00,9.8250000e-02,5.09770000e+00,19.720448,50.910049,3.4240000e-01,8.9680000e-01,-5.2320000e-05,-2.9740000e-04,-2.00430000e-01,1.92820000e-01,2.78120000e-01,0,0,0,-1.92680000e-01,1.51800000e-01,0.2453000,0,0,0,99.5821,0.3850,0.0329,99.7838,0.2162,0.0000,PC,PC,3.99673151450000e-207,7.55272400e+00,-1.8438870000e-01,1.08814500e+00
19415,12266636,2,q1_q17_dr24_tce,15-JAN-2015,012/012266/012266636/dv/kplr012266636-002-20141002224145_dvs.pdf,012/012266/012266636/dv/kplr012266636-20141002224145_dvr.pdf,12.654900,134.675,2.45497e+06,1.05779570000e-02,10.0070570,84.840,8.9970000e-01,4.4460,2.3410000e-01,9.4790000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.4691920,0.2253092,0.2189754,-0.1743110,103,mandel-agol_geometric_transit_model,1,9.1300000e+00,3.470e+03,4.202e+03,9.894e+00,1.300e+03,99,7.285e+02,1.54300e+02,1.1800000,0.105300,8.02e+02,2,,11111111111111111000000000000000,5833.00,4.41,-0.040,1.022,PHO1,KIC0,KIC0,DSEP,3.639e+00,8.913e+00,-2.5650e+00,0.64700,2.0980000e+00,1.3780e+01,1.0240000e+00,2.8780000e-01,1.63290000e+01,19.720476,50.908955,1.2910000e+00,-3.0420000e+00,-9.8960000e-05,3.2210000e-04,-7.76630000e-02,-5.48080000e-01,5.53550000e-01,0,0,0,-1.43310000e-01,-6.12600000e-01,0.6291400,0,0,0,96.0138,3.2704,0.7158,98.5606,0.9879,0.4515,PC,PC,1.03270805650000e-17,7.44545500e+00,-9.2843620000e-02,1.06078600e+00
19422,12418724,1,q1_q17_dr24_tce,15-JAN-2015,012/012418/012418724/dv/kplr012418724-001-20141002224145_dvs.pdf,012/012418/012418724/dv/kplr012418724-20141002224145_dvr.pdf,20.553300,139.562,2.45497e+06,2.50051370000e-02,27.7451390,88.970,4.9820000e-01,5.0690,1.6320000e-01,7.0250000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4175954,0.5612746,-0.3365126,0.0664546,66,mandel-agol_geometric_transit_model,1,3.5720000e+01,2.553e+03,3.114e+03,4.021e+01,8.320e+02,63,4.746e+02,1.54400e+02,3.1020000,0.156700,7.54e+02,1,,11111111111111111000000000000000,6343.00,4.41,0.070,1.137,PHO1,KIC0,KIC0,DSEP,7.496e+00,3.343e+01,-2.5390e+00,0.64460,5.2760000e-01,5.1850e+01,1.0690000e+00,7.5950000e-02,3.61050000e+00,19.760226,51.271685,4.0300000e-01,1.2430000e+00,1.2510000e-04,-2.9040000e-04,5.33150000e-02,9.53490000e-02,1.09240000e-01,0,0,0,-2.94810000e-02,3.45400000e-02,0.0454110,0,0,0,99.0772,0.9169,0.0059,99.6827,0.3173,0.0000,PC,PC,1.55686289570000e-231,7.29450000e+00,-2.8905070000e-02,1.03041600e+00
